"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCK30","OUT046",4088.79553442257
"FDU39","OUT013",927.649709432119
"FDB49","OUT013",1589.41908513668
"FDS12","OUT045",1958.83293517402
"FDR57","OUT018",2210.38162698047
"FDX22","OUT027",5629.17073364798
"FDC60","OUT013",1461.37077451267
"NCE42","OUT049",3836.99285371665
"NCK42","OUT049",3592.94672031738
"DRE01","OUT017",4107.01334794712
"FDE57","OUT018",1966.72854477255
"DRK59","OUT019",601.474674206855
"FDB10","OUT027",6300.41039759544
"FDQ25","OUT046",2900.86520898216
"FDY26","OUT017",3460.2654745951
"FDG28","OUT049",4045.25007348233
"FDM14","OUT049",1813.40118023195
"NCH29","OUT049",1648.95141915427
"FDD48","OUT049",1895.53188539785
"FDC17","OUT045",3196.48482250163
"DRH49","OUT027",2169.87201301452
"FDN44","OUT018",2230.10371493094
"FDC29","OUT045",1744.4937641019
"DRK01","OUT019",221.843168002334
"FDD48","OUT017",1888.21772834477
"FDB59","OUT013",3173.81594683979
"FDY45","OUT010",615.306733515954
"FDX60","OUT035",1306.75313201449
"FDT09","OUT010",323.171021289579
"DRB24","OUT018",2124.53949688397
"FDL13","OUT035",3889.99745142937
"FDN16","OUT035",1709.17312020667
"FDK57","OUT013",1934.44422596408
"FDO22","OUT027",2138.15365421257
"FDC57","OUT010",523.652883982579
"FDZ13","OUT027",1336.89495857103
"FDW27","OUT013",2543.33240217323
"FDX10","OUT049",609.039025552101
"FDY08","OUT018",2003.11347121586
"FDA49","OUT017",1437.91622893573
"FDC32","OUT018",1302.83211554717
"FDO04","OUT035",871.429880497361
"NCZ54","OUT013",2545.95051370463
"FDY40","OUT045",723.771024965552
"FDW36","OUT045",1657.86702533428
"FDE11","OUT017",3146.52359680173
"DRE37","OUT045",2954.09012602969
"NCK19","OUT017",3245.73809121653
"FDT19","OUT035",3050.26505628273
"FDE56","OUT045",968.623719148768
"FDZ57","OUT010",321.175925692459
"FDB35","OUT035",1609.21343758626
"FDF09","OUT010",80.5553803664863
"FDO34","OUT046",2719.1838308752
"FDA55","OUT046",3738.99493423225
"NCM18","OUT035",1013.38513715151
"FDJ20","OUT019",329.171177921087
"DRQ35","OUT019",293.764598532921
"FDG02","OUT013",3104.30308110651
"NCU29","OUT018",2019.39713466376
"FDL27","OUT027",1683.01362787937
"NCA54","OUT035",3008.11103575951
"FDJ32","OUT035",1057.80610074125
"FDB21","OUT019",692.573219960607
"FDR46","OUT035",2470.57049465876
"FDZ32","OUT046",1737.50933683641
"DRF36","OUT017",3154.52639324876
"NCU54","OUT017",3502.13434693319
"NCI31","OUT017",571.183600408277
"DRA59","OUT035",3187.4819292038
"NCC55","OUT045",571.071738484531
"FDE44","OUT018",683.029810152497
"NCN26","OUT018",1573.32410760891
"FDC11","OUT049",1471.81932565665
"FDV24","OUT035",2539.16429068354
"FDR40","OUT019",166.039806646391
"NCQ17","OUT049",2651.76783405473
"FDC46","OUT045",2881.1547067069
"NCM18","OUT046",1001.98012124573
"FDK16","OUT046",1527.19755217827
"FDI28","OUT017",1297.27021429947
"FDS11","OUT018",3254.48216692259
"DRD13","OUT046",1042.38788765241
"FDL36","OUT035",1488.1782185074
"FDI27","OUT013",739.354672615576
"FDJ53","OUT019",235.050305148655
"FDS44","OUT045",3880.6470778456
"FDE28","OUT046",3732.93112360592
"FDQ33","OUT018",2094.51335960865
"FDB37","OUT017",4026.9706002568
"FDQ31","OUT045",1363.4222801772
"NCQ05","OUT046",2442.8328368197
"FDE10","OUT013",2119.86756563017
"FDF38","OUT017",673.026581912221
"FDE50","OUT019",529.129213895556
"DRG37","OUT010",353.131267039377
"NCH06","OUT049",4139.65416809873
"FDY14","OUT045",4062.98213954939
"FDO27","OUT017",1618.52190210323
"FDQ19","OUT049",4137.16354956457
"FDZ26","OUT019",594.717453758367
"FDN51","OUT013",4268.66156242586
"FDK20","OUT035",2098.5449368992
"FDD40","OUT018",2619.75106309201
"DRI25","OUT018",773.446872433674
"FDH56","OUT017",1962.84512814308
"FDI36","OUT027",5284.21487403156
"DRH11","OUT018",774.934176261046
"NCV18","OUT017",1374.23186329932
"DRI01","OUT049",2878.95606664852
"DRE48","OUT049",3320.53638123176
"FDS51","OUT035",1015.27462527358
"FDM38","OUT017",861.973664192777
"FDB60","OUT027",5145.44343087034
"FDY58","OUT035",3905.75873313215
"FDY22","OUT045",2262.11370742276
"FDF11","OUT027",6476.87415656533
"FDZ51","OUT035",1666.15879797761
"FDQ45","OUT017",3081.29296415105
"FDF17","OUT035",3272.25784255493
"NCF31","OUT027",4028.35360725744
"FDA37","OUT013",2060.76244291612
"FDO51","OUT046",708.283568181344
"FDF34","OUT013",3226.45405265377
"FDD57","OUT018",1319.54514121486
"FDO37","OUT046",3626.62248103005
"FDR49","OUT049",835.711100805543
"FDS39","OUT049",2369.96618528718
"FDI48","OUT027",1392.39316402586
"DRM35","OUT049",2977.30322483914
"FDV57","OUT035",3120.20825215934
"FDZ55","OUT013",2611.12124447883
"FDI28","OUT035",1276.52558019332
"FDS21","OUT045",981.104672696917
"FDT34","OUT013",1704.32610131075
"DRI25","OUT035",912.913041894367
"FDT47","OUT010",265.331688014127
"DRH39","OUT045",1121.40797710509
"NCD54","OUT045",2213.42379374228
"FDU16","OUT027",2223.38670544407
"NCW29","OUT045",2020.70720362126
"FDV25","OUT027",5972.5107526747
"FDM56","OUT035",1857.96251432148
"FDZ04","OUT027",1689.82743691325
"FDG59","OUT019",88.4963106038769
"FDI56","OUT045",1411.16377855907
"FDS33","OUT035",1517.22524859617
"FDC23","OUT049",2948.68945280857
"FDT11","OUT049",3198.2014126688
"FDG17","OUT045",3809.5150331678
"FDZ44","OUT045",1840.38094445191
"FDJ52","OUT013",2511.29575204671
"DRI23","OUT046",2570.08567433625
"DRE15","OUT010",135.641821641008
"NCF07","OUT013",1603.92778627845
"NCR29","OUT049",935.091812753281
"FDE44","OUT019",118.817771403273
"FDT23","OUT035",1383.87403700933
"NCG06","OUT017",4312.78250537214
"NCU41","OUT010",475.231461150866
"FDH46","OUT017",1730.00004730371
"FDV31","OUT013",2880.3000214288
"NCT41","OUT027",4098.94133793636
"FDE22","OUT027",4264.6517179688
"FDC26","OUT045",1729.5997173829
"DRF51","OUT017",586.993239350045
"NCY53","OUT019",271.029832771064
"FDY21","OUT017",3314.98929437446
"FDL27","OUT013",1028.02984693267
"FDZ34","OUT049",3296.15513507459
"NCF43","OUT010",325.615611888772
"FDC21","OUT035",1861.81181089765
"FDL26","OUT013",2526.32548621284
"FDT25","OUT010",312.302079336295
"NCR30","OUT046",1186.79917241962
"DRL23","OUT019",229.44442074373
"NCR05","OUT049",3330.33830137521
"NCE19","OUT018",734.725330707872
"FDY07","OUT035",746.460766481464
"FDB10","OUT017",3960.59190524774
"FDP57","OUT013",1663.36767483907
"FDU48","OUT019",297.330112314354
"FDH48","OUT035",1429.02012039703
"FDO33","OUT035",1947.87872452285
"NCU29","OUT045",2319.72185641377
"FDW35","OUT046",678.739032571368
"FDH05","OUT010",539.965714700997
"FDP26","OUT049",1693.69553095975
"DRG27","OUT035",680.540005484705
"FDQ33","OUT046",2456.06539131221
"FDH20","OUT010",247.887261087152
"FDV14","OUT046",1396.16034468223
"DRD01","OUT046",890.804745279934
"NCI17","OUT049",1614.62411906524
"FDF39","OUT010",604.578193987258
"FDX37","OUT046",1636.2609556942
"NCX17","OUT035",4030.23743713175
"FDN03","OUT013",4127.12222248825
"NCS41","OUT010",463.580375997533
"FDH34","OUT045",2875.81904309883
"NCX53","OUT018",1969.76422256638
"FDY31","OUT046",2416.92555571457
"FDD20","OUT017",2106.70047398897
"FDE51","OUT045",691.458035184061
"FDV27","OUT046",1422.65021150171
"FDF16","OUT035",2461.00766414265
"FDZ02","OUT049",1573.8182648879
"NCK05","OUT045",973.410762045772
"FDM12","OUT027",5096.56396475483
"NCA05","OUT018",2076.23593816256
"FDX33","OUT045",2529.21448939675
"FDM25","OUT049",2886.6879061197
"FDE41","OUT018",1163.10754701524
"FDW14","OUT045",1350.20987469363
"NCD30","OUT046",1519.08857843094
"FDB23","OUT010",633.694973144926
"FDF45","OUT046",978.515637534888
"FDW20","OUT017",2072.18158688621
"FDF47","OUT045",3524.59764174887
"NCR05","OUT019",531.839147699113
"DRB01","OUT046",3062.03543577357
"FDE36","OUT013",2673.90557283052
"FDU56","OUT049",3080.12143169936
"FDB23","OUT049",3838.23082610819
"FDN48","OUT049",1499.54486480603
"FDS43","OUT013",3037.70896899569
"NCN05","OUT013",2975.19329228264
"NCL53","OUT049",2962.3733787347
"FDL56","OUT046",1408.03605941032
"FDH17","OUT018",1293.97947358945
"FDP37","OUT046",1982.74254516603
"FDG09","OUT019",516.068184464813
"FDA55","OUT045",3560.97554261234
"FDX31","OUT049",3980.27356843919
"FDJ41","OUT045",4012.62439251342
"DRC24","OUT045",2409.66908541602
"FDQ21","OUT035",2053.02676310737
"NCT54","OUT045",1445.95035186268
"FDH08","OUT049",3884.72305942384
"FDY38","OUT018",3226.00129025761
"DRM11","OUT010",671.445807322821
"FDG32","OUT049",3735.40112761973
"NCH18","OUT046",3982.73415789734
"FDI20","OUT035",3606.33067182778
"FDA33","OUT018",2037.90580443674
"FDN45","OUT013",3587.42351995761
"FDT45","OUT010",119.852673014632
"FDR32","OUT035",4007.46506682582
"FDA48","OUT017",3701.76911581059
"FDN23","OUT017",2491.2331989263
"NCR18","OUT035",715.369557667387
"FDD45","OUT046",1531.23502128235
"FDI22","OUT018",2884.27300349062
"FDT09","OUT013",2140.03016367197
"DRC24","OUT027",4083.65636908226
"FDT39","OUT046",2459.00354578697
"FDX28","OUT045",1489.34994654275
"FDA50","OUT018",1263.15256818482
"FDT33","OUT027",4523.4883102776
"FDQ60","OUT049",2027.80191384423
"NCM19","OUT018",1542.67627767361
"FDF40","OUT046",3985.71890083183
"NCI30","OUT035",4140.0798972026
"FDK34","OUT049",3980.94838990456
"FDA38","OUT027",6313.55979820786
"FDT02","OUT045",550.731191698743
"FDC11","OUT017",1466.56579359486
"FDD08","OUT046",643.727651854345
"NCS29","OUT046",4349.85879317733
"DRI03","OUT010",354.991204362767
"FDK48","OUT035",1229.6182531539
"FDM52","OUT049",2410.74889961231
"FDP49","OUT035",943.192972805494
"DRA24","OUT046",2689.18998823223
"NCJ43","OUT049",2857.01793195926
"FDE11","OUT045",2947.3201326104
"FDP01","OUT049",2506.91148629947
"FDQ59","OUT018",1204.06242259734
"FDA43","OUT019",512.808510900212
"FDL14","OUT017",2648.39175689296
"FDV50","OUT010",238.20536985663
"FDT01","OUT027",5732.68152926758
"NCC42","OUT035",2380.33985804171
"FDO28","OUT046",1873.6379879203
"FDD32","OUT019",206.453343470157
"FDV45","OUT035",3146.39864083421
"NCW17","OUT019",302.83922960552
"NCJ17","OUT027",2297.13571423468
"NCF18","OUT049",3145.82458878908
"FDP01","OUT045",2325.41433722836
"FDH24","OUT045",2414.57973989484
"FDI38","OUT027",5660.44687776765
"FDX03","OUT035",761.232745873855
"FDY28","OUT046",3461.28866244306
"FDN34","OUT018",2396.09232546295
"FDJ02","OUT045",2367.10741071466
"FDW40","OUT019",316.808532126716
"FDX03","OUT017",726.25692572062
"FDE17","OUT027",4001.07093741924
"FDT58","OUT046",2720.47527191866
"FDI38","OUT013",3435.02187265329
"FDW22","OUT035",3862.03993461591
"FDS15","OUT027",2932.5825621624
"NCX06","OUT013",2880.05391025247
"DRK47","OUT035",3927.03662051185
"FDC23","OUT027",4763.70832053738
"FDM56","OUT010",253.761502719615
"FDP21","OUT046",3134.45592316551
"FDP58","OUT046",3577.69707827276
"FDA27","OUT019",585.184746142171
"FDK41","OUT019",166.281436549915
"NCH42","OUT046",3743.10124006831
"FDG29","OUT045",632.367850294914
"FDW15","OUT018",2117.37975461534
"FDD28","OUT018",783.870949847398
"FDQ37","OUT049",3122.06884852235
"FDC23","OUT035",3050.70076308657
"FDV13","OUT035",1532.92067367734
"FDK33","OUT046",3426.21885481581
"FDO33","OUT013",1798.83191656403
"FDN21","OUT017",2687.19374418504
"NCW06","OUT027",5094.89331194436
"FDI38","OUT035",3621.2984837896
"FDC21","OUT027",2888.07232223799
"NCS05","OUT046",2158.94798069638
"NCN53","OUT049",615.091506108386
"FDV40","OUT010",126.481878070072
"FDG60","OUT017",3882.25126051053
"NCY30","OUT027",4825.8396721183
"FDM40","OUT045",2142.5775307908
"NCO30","OUT046",2931.84206704596
"FDK10","OUT046",2992.96453018267
"FDM36","OUT045",2724.48456375513
"FDN10","OUT013",1871.1762552093
"FDM46","OUT018",1294.70538086489
"FDX50","OUT049",1789.18979510339
"FDP33","OUT045",3984.6411677561
"FDO12","OUT045",3026.32077318967
"FDC28","OUT013",1714.96602379651
"FDO31","OUT045",1276.58634445634
"FDX45","OUT035",2619.77490616459
"FDV21","OUT049",2092.86010001408
"FDH04","OUT049",1487.67172419754
"NCG54","OUT013",2695.01702586174
"FDO13","OUT046",2559.4123340229
"FDA09","OUT027",4835.95755901337
"FDC38","OUT017",2253.24181215649
"NCO42","OUT046",2291.54091692361
"FDL45","OUT049",2043.09593449609
"NCK31","OUT013",827.572762701764
"FDM39","OUT017",2923.90396173288
"FDC22","OUT010",539.777555401912
"FDF46","OUT046",1866.55705029932
"FDQ37","OUT045",2886.06498545131
"FDH41","OUT010",450.323456707861
"FDQ04","OUT046",629.650528540963
"NCQ02","OUT027",5011.06295002341
"FDJ57","OUT027",5291.6689528261
"NCE07","OUT049",2316.57490248016
"FDE56","OUT013",974.627546344118
"FDI20","OUT049",3508.80690822649
"FDK36","OUT018",668.055328555876
"FDP08","OUT027",5169.36587546937
"FDF44","OUT017",2228.33543707109
"NCU53","OUT017",2822.31998418271
"FDF47","OUT035",3872.82777821725
"FDS55","OUT010",382.612285842729
"FDZ52","OUT010",203.133365394177
"FDL04","OUT018",1399.01589554663
"NCM26","OUT035",2575.32567742851
"FDX43","OUT049",2830.56764192393
"FDP52","OUT049",3756.52340001322
"DRK49","OUT045",634.064883638531
"FDE38","OUT013",2696.60552404333
"DRF13","OUT035",2456.20365439486
"FDK41","OUT010",159.414850793936
"FDJ04","OUT027",3130.22123823392
"FDZ44","OUT018",1648.738039204
"FDS11","OUT013",3760.86402056343
"FDA55","OUT049",3828.33042198097
"NCW53","OUT046",3159.96602771417
"FDB49","OUT027",2664.67519736545
"FDD23","OUT017",3233.73656098571
"NCV42","OUT045",1693.18049304766
"NCZ29","OUT018",1773.21179080902
"FDQ26","OUT013",906.987534565806
"FDV08","OUT017",672.756350218212
"FDC53","OUT049",1608.33204385145
"FDV58","OUT010",476.054335500833
"NCP02","OUT019",126.676358763791
"DRI37","OUT045",874.461267833741
"FDQ12","OUT049",3829.46213552303
"FDE33","OUT046",1248.06047734104
"FDX27","OUT045",1444.84114897156
"FDM22","OUT017",858.825721295296
"NCH30","OUT019",249.310631951926
"FDC04","OUT017",3950.9685561528
"FDO38","OUT046",1296.31599941458
"FDV52","OUT027",3075.73844978762
"FDB32","OUT013",1501.8558453132
"FDV43","OUT018",638.012696671179
"FDI24","OUT018",2469.68866672618
"FDR40","OUT017",1334.88597888046
"FDW02","OUT049",2047.65145227311
"FDE44","OUT049",804.326954828149
"FDL38","OUT046",1474.45923985855
"NCT54","OUT010",213.334680352771
"DRJ39","OUT010",428.254288822084
"FDW55","OUT049",4250.19649621066
"DRF13","OUT019",343.669989718166
"NCW17","OUT049",2151.67610751886
"FDP13","OUT035",700.432761656551
"FDS08","OUT018",2449.71834314475
"NCP17","OUT035",1052.37611950577
"NCO53","OUT035",3125.84594666526
"FDH19","OUT045",2704.3766344401
"FDJ04","OUT017",1934.87885087767
"FDG10","OUT049",950.317528263945
"FDA40","OUT010",180.580408051567
"FDI53","OUT045",2503.58996188684
"FDU09","OUT010",138.463005736291
"FDK60","OUT045",1534.72319606376
"FDR43","OUT017",576.604144854002
"FDW22","OUT017",3739.00699269164
"DRP47","OUT010",641.915785863012
"DRG48","OUT010",345.48472611266
"FDA14","OUT035",2407.96136674445
"FDU49","OUT013",1429.06881081156
"FDK28","OUT045",3952.67424225542
"FDT19","OUT046",2894.19081701421
"NCQ42","OUT045",1912.71630728783
"FDD03","OUT045",3580.77051312271
"NCM53","OUT013",1728.55097204847
"NCX53","OUT045",2187.1185539425
"FDV14","OUT027",2228.67222841771
"NCZ54","OUT017",2668.94145399514
"FDB39","OUT013",852.760966071301
"DRC24","OUT046",2470.19246297932
"FDY36","OUT013",1168.62137887455
"FDN01","OUT035",2917.19447512124
"DRH25","OUT046",838.233325906237
"FDV08","OUT046",707.031477390186
"NCP53","OUT049",4023.61018546671
"FDU52","OUT010",313.487156624557
"NCI42","OUT045",3190.12414884941
"FDZ14","OUT035",2014.81730028041
"FDF11","OUT046",4036.73151312274
"FDQ13","OUT018",1194.55230138047
"FDO32","OUT010",113.009635653253
"DRJ37","OUT018",2122.0055297034
"FDY43","OUT046",2743.5417956886
"NCT41","OUT017",2563.7629118083
"NCV17","OUT045",2058.91390990423
"FDM04","OUT027",1397.50490886483
"DRB48","OUT018",528.823393400029
"FDM24","OUT013",2484.02207362544
"FDT37","OUT049",4319.04900096382
"NCO05","OUT010",236.403473071311
"FDL13","OUT046",3748.38082220277
"FDL15","OUT017",2543.17011306316
"FDB11","OUT018",3156.37181079806
"FDL14","OUT019",456.022154637222
"FDY10","OUT019",260.401554279324
"FDJ40","OUT049",1808.26481513407
"NCW18","OUT046",3836.08106604872
"NCY06","OUT013",2038.25519001607
"DRE13","OUT018",1179.70080362108
"FDA26","OUT045",3374.04482968397
"NCE19","OUT010",113.023189167569
"FDE33","OUT035",1370.45315479405
"DRL59","OUT027",1393.26383292855
"FDY07","OUT046",735.356541781181
"FDF57","OUT018",2423.23923587872
"FDM58","OUT035",1878.13140800876
"FDP26","OUT027",2713.66982333991
"FDY32","OUT046",2708.28686161081
"FDD51","OUT010",85.905849453931
"FDU22","OUT018",1644.75181178047
"FDZ49","OUT018",3217.93508662594
"NCI42","OUT017",3437.05605546165
"FDT04","OUT027",990.146660090245
"NCU41","OUT045",2983.11551771518
"FDS56","OUT045",4247.67375201171
"NCN42","OUT017",2420.6307623517
"FDK34","OUT046",3882.43242217932
"FDB03","OUT017",3994.76471325984
"DRJ25","OUT035",827.660639451664
"FDT25","OUT027",3317.76794131497
"FDN20","OUT013",2698.07152818002
"FDP09","OUT013",3408.79543214777
"FDM20","OUT019",656.878451941986
"NCG55","OUT046",1820.41483992756
"NCP14","OUT045",1609.69415590198
"NCH06","OUT046",3988.1540987135
"FDV52","OUT013",1843.62820706104
"NCL07","OUT035",678.750131673288
"DRJ11","OUT027",5080.5396555081
"DRO59","OUT013",1179.84541921489
"FDW15","OUT010",384.784583554875
"NCQ30","OUT035",2032.11308593059
"NCN54","OUT019",152.536818275408
"FDY01","OUT027",3148.60144354515
"FDX39","OUT035",3686.39721099295
"FDH53","OUT027",2161.18145369432
"FDA57","OUT035",693.238105793389
"NCC07","OUT010",217.296231003226
"FDU28","OUT013",2971.95030053676
"FDK36","OUT010",103.248138050268
"FDR36","OUT018",610.273069441491
"NCQ17","OUT035",2648.132706268
"FDS28","OUT019",117.842716891511
"FDE08","OUT045",2309.89446542371
"FDU22","OUT046",1935.51064436885
"FDG41","OUT045",1681.52254773959
"FDO31","OUT010",202.711091806807
"FDM21","OUT019",645.211586561618
"FDU40","OUT017",3114.82809487758
"FDV36","OUT018",1719.21504027186
"FDT10","OUT027",1575.47892232269
"FDX38","OUT045",726.235022758489
"NCU30","OUT027",4344.6339015474
"NCV06","OUT049",3196.16892250964
"FDT16","OUT035",4440.96822797832
"NCP41","OUT027",2874.22310684067
"FDZ56","OUT017",2821.90996183543
"FDC22","OUT035",3328.14134737726
"FDU10","OUT035",649.722613554274
"FDS46","OUT045",1833.55302063015
"FDO08","OUT049",2820.9579727833
"NCV42","OUT018",1500.82980514687
"FDP33","OUT035",4333.00353267863
"FDJ12","OUT046",3403.26510604802
"FDH04","OUT045",1359.88033947142
"NCU54","OUT013",3384.62262884608
"FDO36","OUT010",416.638015329072
"FDT37","OUT027",6893.97899821868
"FDD14","OUT010",503.981445191833
"FDA16","OUT013",3464.87540918993
"NCS42","OUT019",207.566313723805
"FDP10","OUT019",244.387585067541
"FDQ28","OUT049",2508.68339744589
"FDK57","OUT010",279.191720169004
"FDK02","OUT013",1916.10325402455
"FDW47","OUT018",1692.8903303708
"NCC42","OUT018",1936.51867094198
"FDQ37","OUT018",2581.23988798478
"FDL40","OUT046",1478.26859424002
"DRE13","OUT010",201.600707753358
"FDQ34","OUT027",2775.68653397715
"NCB54","OUT046",2091.98593588938
"FDS48","OUT049",2464.30510770369
"FDO15","OUT045",1125.23358570534
"NCT30","OUT013",719.554492867549
"FDU49","OUT027",2293.46819547043
"FDE21","OUT046",1862.55927491023
"FDS49","OUT019",203.848617763739
"FDT38","OUT027",2216.72574855538
"FDZ01","OUT045",1626.49888668645
"FDC41","OUT035",1241.43381775151
"DRG13","OUT010",374.665671998754
"NCZ42","OUT018",3275.71536152715
"NCM07","OUT045",1315.33498494521
"NCV17","OUT018",1810.79453294555
"DRK39","OUT035",1353.89703670125
"FDS37","OUT018",1606.93706709424
"FDV12","OUT019",238.431071968328
"NCG19","OUT018",3261.9515897787
"FDS51","OUT013",992.644314533791
"NCO14","OUT046",685.404524113659
"FDC38","OUT046",2196.74571907181
"FDN15","OUT046",2263.22947506234
"NCH42","OUT013",3660.09942161412
"FDQ22","OUT046",600.246807128477
"FDC05","OUT013",3102.79566341745
"FDZ31","OUT013",3149.38268109718
"DRJ23","OUT049",3146.4215683342
"FDC52","OUT035",2529.78149824642
"DRD12","OUT010",208.667524935089
"FDV55","OUT017",2431.95147180492
"FDD32","OUT046",1332.28287520387
"FDR01","OUT049",3467.21782072393
"FDY08","OUT019",408.675282930766
"FDQ45","OUT045",2924.87475610501
"DRN11","OUT027",3855.24191852467
"NCS05","OUT018",1868.81461323218
"FDY32","OUT035",2798.04454749171
"NCD31","OUT045",2543.89535048774
"NCE06","OUT049",2683.3399365817
"NCP14","OUT046",1649.5903047867
"NCF18","OUT019",447.966756691421
"FDF14","OUT018",2131.11238531098
"FDB22","OUT017",2592.05691489343
"NCH54","OUT049",2630.72257710319
"FDU27","OUT035",845.065747862034
"FDS58","OUT027",4262.75039350792
"NCU29","OUT035",2469.10032705109
"FDJ57","OUT013",3274.68838833277
"FDL56","OUT049",1439.2399904372
"FDH60","OUT035",3352.40675235793
"FDN24","OUT018",732.588173318244
"FDD02","OUT017",2018.71770383145
"FDP15","OUT017",4358.98810663972
"FDB28","OUT027",5203.44598678512
"DRC49","OUT045",2252.40095759433
"NCG30","OUT018",1679.40129613397
"FDJ14","OUT049",1347.38593876833
"FDL52","OUT045",563.080287528084
"NCG19","OUT027",6223.69247994084
"NCN41","OUT035",2097.34089602723
"FDW22","OUT013",3650.29578662788
"FDI02","OUT013",1837.96122070646
"FDV51","OUT045",2568.88977552376
"FDV48","OUT046",1295.16221731247
"NCL17","OUT019",366.502219118168
"FDP46","OUT045",1376.2340360979
"FDU10","OUT045",557.139749968171
"FDT37","OUT010",703.384180022332
"FDI27","OUT035",776.19150277159
"FDN51","OUT046",4331.46023973331
"FDW07","OUT035",1499.65931575626
"FDN45","OUT049",3733.84693212518
"DRN37","OUT027",4426.99866648131
"DRF48","OUT049",3150.44256810418
"FDP38","OUT019",127.148734953174
"NCX18","OUT027",5192.57655559795
"FDK45","OUT018",1726.3028841404
"FDZ37","OUT049",1469.51276949939
"FDS50","OUT018",3014.46340126758
"NCR54","OUT018",2691.56027834839
"NCS17","OUT035",1598.69547998164
"FDV31","OUT046",2923.90475099569
"DRE27","OUT017",1554.89038799545
"FDN60","OUT013",2546.06692914578
"FDK26","OUT013",3068.44025005417
"FDX37","OUT018",1398.44081552426
"FDW31","OUT046",3281.24371608309
"FDX26","OUT018",2466.92118913843
"DRL49","OUT019",340.828157373167
"FDU49","OUT017",1461.67875582476
"FDY58","OUT046",3726.81951735295
"FDN03","OUT045",3978.52164676333
"NCV06","OUT010",447.479942088115
"FDH53","OUT045",1250.42369569142
"FDG31","OUT018",904.668102603928
"NCC06","OUT045",1973.39261281484
"FDS13","OUT049",4568.26049577509
"FDP16","OUT035",4098.74867052893
"FDA35","OUT013",1946.14394704831
"DRP47","OUT018",3546.07376600661
"FDY28","OUT010",517.606044418509
"FDY20","OUT035",1563.47778089152
"NCH30","OUT017",1828.71174269407
"NCR29","OUT019",137.723439053287
"NCP05","OUT013",2396.67017471811
"NCF30","OUT019",285.075894058945
"FDA08","OUT035",2867.03916103625
"FDN51","OUT027",7029.71500238572
"FDH12","OUT046",1722.52137859831
"FDY39","OUT017",3107.20055571762
"NCO53","OUT045",2895.51514285576
"FDB40","OUT046",2313.98504961999
"FDH02","OUT049",1524.03456429913
"FDY11","OUT027",1708.484436425
"FDQ09","OUT019",272.433169175294
"FDP16","OUT013",3869.2526100795
"NCF55","OUT018",462.189108140795
"FDY09","OUT027",4691.65789785887
"FDY39","OUT045",2904.59866061241
"NCU53","OUT049",2757.75596489476
"NCT41","OUT049",2539.30786129993
"FDJ45","OUT046",618.357189136406
"FDR28","OUT013",2577.42673719642
"FDN08","OUT013",1940.51614674092
"FDJ07","OUT049",1903.02043256358
"FDZ09","OUT027",4369.43271429751
"FDQ14","OUT017",2448.67977645507
"FDY12","OUT027",1346.79898340254
"FDK57","OUT046",1950.79661685881
"FDD20","OUT049",2049.17689351824
"FDS36","OUT018",1555.27748271245
"FDI40","OUT049",1680.11293017103
"FDJ40","OUT045",1684.05067008563
"FDE08","OUT013",2357.4506734158
"DRK01","OUT013",1530.78556028179
"FDC58","OUT049",709.692538678499
"FDE50","OUT046",3135.77210184248
"FDX48","OUT035",2604.99024057071
"DRM35","OUT018",2465.61591059866
"FDG41","OUT013",1717.21014069457
"FDB52","OUT046",4059.43965894099
"FDV19","OUT045",2514.00757036918
"DRG48","OUT017",2412.8569692474
"FDI26","OUT013",2946.72182166196
"FDU11","OUT019",333.576686162392
"FDF59","OUT019",334.542102765853
"FDR07","OUT049",1604.46031942167
"NCE06","OUT017",2692.72194722986
"FDE10","OUT046",2181.19194414435
"NCO55","OUT046",1760.1620862923
"FDZ13","OUT013",837.117133916152
"FDT50","OUT017",1594.17812359305
"FDH12","OUT010",242.333912651533
"FDD21","OUT045",1842.46594415876
"NCM05","OUT013",4308.52707153491
"FDK04","OUT013",915.108989161755
"FDN33","OUT017",1626.03570726237
"NCM18","OUT010",132.044040976915
"DRC25","OUT049",1415.06131525597
"FDT47","OUT017",1647.64486796185
"FDD45","OUT027",2561.86033253808
"NCD07","OUT018",1559.34881524901
"NCY54","OUT010",428.735755663058
"FDL12","OUT049",1010.31647769363
"FDL02","OUT017",1788.18511216329
"FDC60","OUT035",1547.68064035289
"FDR37","OUT017",2962.38661035104
"FDY16","OUT017",3041.18977382373
"FDU26","OUT045",1832.93770845964
"FDN24","OUT013",836.286189518375
"FDH44","OUT013",2418.50084417789
"FDE23","OUT010",118.95620171066
"FDW60","OUT017",2978.3179003147
"FDQ55","OUT049",1960.11402783745
"FDV32","OUT027",1650.7197779484
"FDV03","OUT010",369.406849733701
"FDY14","OUT010",580.453080456866
"NCL55","OUT027",6794.22967475666
"DRF25","OUT017",635.934058669608
"FDX03","OUT046",725.270639248258
"FDF40","OUT045",3818.0899975538
"FDX24","OUT010",200.257894144685
"FDA25","OUT049",1744.99593007716
"FDH21","OUT018",2400.42838672397
"FDB47","OUT010",527.630701951182
"FDT34","OUT019",264.494678834262
"FDS39","OUT010",340.114188249767
"NCU05","OUT046",1270.55452498219
"FDE02","OUT049",1576.93995841832
"FDL25","OUT035",1520.49053965766
"FDC50","OUT049",1578.03295051193
